,F0,spectralCentroid,MFCC,energy,chroma,spectralFlux,spectralSpread,spectralEntropy,ZCR,loudness,energyEntropy,chromaDeviation,spectralRolloff
14a01Ea,[ 1108.],"[[ 0.14500253  0.17002792  0.19282836 ...,  0.          0.          0.        ]]","[[ -3.82922203e+01  -3.85175380e+01  -3.82301649e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.48211877e+00   1.02601353e+00   1.31756469e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.23729430e-01   1.07832232e-01   2.62984534e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.30302020e-01   4.12233650e-02  -8.59567243e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.04253133e-01   9.46159235e-02   1.51626889e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -1.09516665e-01  -3.17105810e-02   1.36684755e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.41345407e-05   1.02657734e-05   5.82053448e-06 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.43168261e-05   3.67918066e-05   1.39113498e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.43590875e-02   1.28844878e-02   2.81237472e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  6.89229039e-05   6.17482280e-05   1.66580756e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.25741772e-05   1.26609552e-05   3.95700067e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.26637022e-05   3.17786023e-05   1.96692636e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.58486642e-01   1.59482181e-01   3.02858265e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.00107818  0.11399784 ...,  0.          0.          0.        ]]","[[ 0.24562522  0.26156094  0.26600104 ...,  0.          0.          0.        ]]","[[ 0.02918934  0.04335434  0.12064432 ...,  0.          0.          0.        ]]","[[ 0.          0.          0.01251564 ...,  0.          0.          0.        ]]",[ 4148.5005725],"[[ 3.12956514  3.1402792   2.97517398 ...,  0.          0.          0.        ]]","[[ 0.04343188  0.04374454  0.1016884  ...,  0.          0.          0.        ]]","[[ 0.      0.      0.0025 ...,  0.      0.      0.    ]]"
14a02Ea,[ 1035.],"[[ 0.18704315  0.18793349  0.1889665  ...,  0.          0.          0.        ]]","[[ -4.02111178e+01  -3.89410778e+01  -4.00137308e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.56627159e+00   2.19170577e+00   1.91663920e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.75929466e-01   4.17271360e-01   6.34093513e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  3.30816480e-02   1.34133307e-01   1.75159992e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.09992400e-01   1.61047237e-01   1.08782017e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -2.38505932e-02  -1.05170090e-01   1.68783393e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  2.42339063e-06   1.83747944e-06   2.06630740e-06 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  3.42812569e-05   2.81121487e-04   6.93023136e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.66482306e-01   8.57303257e-02   2.83136284e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.94638540e-04   1.28656606e-03   1.74737238e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  3.96513803e-05   2.93536335e-04   1.90207960e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.98186836e-04   2.58018875e-03   8.83240073e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  8.16418215e-03   8.42764991e-03   4.14580357e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.02032185  0.01690449 ...,  0.          0.          0.        ]]","[[ 0.27399401  0.27049573  0.27856168 ...,  0.          0.          0.        ]]","[[ 0.07746068  0.13246591  0.08950733 ...,  0.          0.          0.        ]]","[[ 0.02753442  0.03379224  0.02252816 ...,  0.          0.          0.        ]]",[ 3124.91279878],"[[ 2.86325825  2.75286369  2.79082972 ...,  0.          0.          0.        ]]","[[ 0.08813331  0.10193286  0.08945555 ...,  0.          0.          0.        ]]","[[ 0.005   0.01    0.0075 ...,  0.      0.      0.    ]]"
14a04Ed,[ 1212.],"[[ 0.17968498  0.18702298  0.255879   ...,  0.          0.          0.        ]]","[[ -4.06537341e+01  -3.94378110e+01  -4.01313417e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.64814091e+00   2.14697513e+00   9.93228112e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  6.63027016e-01   3.17397810e-01   8.63070150e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.04941576e-01   2.97075778e-01   4.74774964e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.25845326e-02   1.61424845e-01  -7.03684275e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.23036185e-01   5.73838638e-02  -1.78974576e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.07520141e-06   1.07584437e-06   8.68958622e-07 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  4.36046150e-05   1.93905094e-04   1.32507724e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.09821618e-01   1.07234914e-01   6.85836797e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.76714693e-04   2.35056953e-04   3.84525812e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  4.36837324e-05   5.56535935e-04   1.77054278e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.99015398e-04   1.53324318e-03   8.68924579e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  8.40721388e-02   5.49215686e-03   1.08913833e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.0481115   0.03090838 ...,  0.          0.          0.        ]]","[[ 0.26597272  0.2663006   0.27802357 ...,  0.          0.          0.        ]]","[[ 0.09243626  0.14571237  0.31448111 ...,  0.          0.          0.        ]]","[[ 0.06007509  0.08886108  0.0951189  ...,  0.          0.          0.        ]]",[ 2595.02928693],"[[ 2.58105237  2.42343119  2.41398759 ...,  0.          0.          0.        ]]","[[ 0.05991434  0.09775467  0.03853503 ...,  0.          0.          0.        ]]","[[ 0.005  0.01   0.005 ...,  0.     0.     0.   ]]"
14a07Eb,[ 1070.],"[[ 0.11982013  0.12977043  0.16246943 ...,  0.          0.          0.        ]]","[[ -3.67502889e+01  -3.64581837e+01  -3.53118237e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.12403197e+00   2.20022201e+00   2.23586395e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  5.26025929e-01   3.42816700e-01   1.56140969e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.04957077e-01   2.88158522e-03   7.13239465e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.27444943e-01   1.93011660e-02   6.67527702e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  7.84523521e-02  -2.85669326e-02   1.58488727e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  6.35861425e-05   5.18834488e-05   2.39004076e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.64972148e-05   1.15254310e-05   7.84452343e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.67307130e-03   2.71950291e-03   6.02324821e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  6.63751449e-05   1.08302056e-04   3.87945072e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  3.19791650e-05   1.39675250e-05   3.68872365e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.13847494e-04   2.04988569e-04   1.33472189e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.61053162e-01   1.61049467e-01   3.52584858e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.00206386  0.13546215 ...,  0.          0.          0.        ]]","[[ 0.23114079  0.23911171  0.24743927 ...,  0.          0.          0.        ]]","[[ 0.01364272  0.01919736  0.10653086 ...,  0.          0.          0.        ]]","[[ 0.          0.          0.00625782 ...,  0.          0.          0.        ]]",[ 4977.92054979],"[[ 3.16209967  3.14732334  3.07670542 ...,  0.          0.          0.        ]]","[[ 0.04426478  0.04424534  0.08873338 ...,  0.          0.          0.        ]]","[[ 0.     0.     0.005 ...,  0.     0.     0.   ]]"
14b01Eb,[ 1112.],"[[ 0.17855082  0.13316592  0.16139003 ...,  0.          0.          0.        ]]","[[ -3.57708556e+01  -3.84822853e+01  -3.54328090e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.31398359e+00   1.78386879e+00   2.44133627e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.40962446e-01   3.94480195e-01   3.22756957e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  3.39762013e-03   1.33779742e-01   9.80429942e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  5.50859992e-02  -8.77139379e-02   9.28701556e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.72456891e-02  -3.81525634e-02   8.17628131e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  9.18173016e-06   1.91179339e-05   1.41016330e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  3.72365710e-04   4.05902391e-06   2.26458047e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.74173235e-03   6.94921406e-04   2.66220340e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.11706697e-03   8.52791873e-05   1.17897053e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  4.39272062e-04   3.37481041e-05   7.70445382e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.25801733e-03   1.93517191e-04   3.04791653e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.35078968e-01   1.55956351e-01   5.78203876e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.07183943  0.11846517 ...,  0.          0.          0.        ]]","[[ 0.25697575  0.24280049  0.24808908 ...,  0.          0.          0.        ]]","[[ 0.13345705  0.01966373  0.13038313 ...,  0.          0.          0.        ]]","[[ 0.00625782  0.00375469  0.02878598 ...,  0.          0.          0.        ]]",[ 3956.4147912],"[[ 2.83860786  3.05447595  2.65104275 ...,  0.          0.          0.        ]]","[[ 0.04183216  0.04309291  0.07647285 ...,  0.          0.          0.        ]]","[[ 0.01   0.     0.015 ...,  0.     0.     0.   ]]"
14b03Ed,[ 1135.],"[[ 0.15106901  0.12449969  0.15152512 ...,  0.          0.          0.        ]]","[[ -3.78489188e+01  -3.92536133e+01  -3.61744791e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.09152956e+00   1.59151551e+00   2.30892668e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.75518855e-01   4.73516761e-01   2.23610958e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.73678967e-01   1.27089925e-01   1.54617568e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.67911721e-01  -6.79604827e-02  -2.31676035e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  9.87263611e-02   4.19800573e-02   1.45005854e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  8.52805219e-06   1.62889241e-05   1.34532360e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  9.14645382e-05   5.55813508e-06   1.31290264e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.81612359e-02   5.59246479e-04   5.55676146e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.94734257e-04   4.10563864e-05   7.90234130e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.36308846e-04   1.20223624e-05   3.00914529e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.19357959e-04   5.66958339e-05   1.34659185e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.44593701e-01   1.57093415e-01   5.35798830e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.04236542  0.13330022 ...,  0.          0.          0.        ]]","[[ 0.24953054  0.23617865  0.24242037 ...,  0.          0.          0.        ]]","[[ 0.04469084  0.01448652  0.08743589 ...,  0.          0.          0.        ]]","[[ 0.         0.         0.0212766 ...,  0.         0.         0.       ]]",[ 3950.05303762],"[[ 2.76102395  3.0651103   2.86791363 ...,  0.          0.          0.        ]]","[[ 0.04062712  0.04334283  0.07279511 ...,  0.          0.          0.        ]]","[[ 0.005  0.     0.005 ...,  0.     0.     0.   ]]"
14b09Ea,[ 979.],"[[ 0.12103726  0.15696961  0.18449612 ...,  0.          0.          0.        ]]","[[ -3.93928720e+01  -3.75052335e+01  -3.82010441e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.47533351e+00   2.27949899e+00   1.88200287e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.43274932e-01   5.99716972e-01   5.59084447e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [ -2.07661108e-01   1.35906545e-01   1.42883766e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.52636610e-02   8.50374261e-02   1.25817542e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -1.10453168e-01   3.50594537e-02  -7.14979614e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.52328104e-05   6.24532055e-06   5.01220834e-06 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  6.14518138e-06   7.80200348e-05   3.55103329e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.42938221e-02   4.52767225e-02   3.27605431e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.30156942e-04   4.64055203e-04   5.82140195e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  2.23061875e-05   2.35053974e-04   1.79095739e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.33556518e-05   8.24888905e-04   4.82271906e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.37762270e-01   1.36728200e-01   2.89092053e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.03901449  0.05442236 ...,  0.          0.          0.        ]]","[[ 0.2369712   0.25121272  0.26514558 ...,  0.          0.          0.        ]]","[[ 0.0164186   0.06940037  0.10401555 ...,  0.          0.          0.        ]]","[[ 0.02377972  0.03003755  0.0212766  ...,  0.          0.          0.        ]]",[ 3254.84838357],"[[ 2.73774378  2.43757365  2.86677041 ...,  0.          0.          0.        ]]","[[ 0.04091845  0.03870944  0.10877948 ...,  0.          0.          0.        ]]","[[ 0.0025  0.005   0.01   ...,  0.      0.      0.    ]]"
14b10Eb,[ 785.],"[[ 0.08640986  0.12615685  0.12661316 ...,  0.          0.          0.        ]]","[[ -3.65415291e+01  -3.41458247e+01  -3.57064883e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.18305544e+00   2.62230354e+00   2.16360216e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  7.48922924e-01   5.44495128e-01   3.93132730e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  4.02150326e-01   2.87029306e-01   1.79210759e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.38476754e-01   3.40426805e-02   1.68493803e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.76798513e-01   1.42789211e-01   3.60972185e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  9.48463116e-05   7.67011171e-05   4.10085105e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.19382498e-05   1.02420831e-04   4.51571107e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.68826243e-02   3.10132061e-02   8.57475609e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.41832519e-04   4.36029036e-04   3.87772339e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  4.14077760e-05   2.70662508e-04   1.78048011e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.86148122e-05   1.72802716e-03   3.48708493e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.60145102e-01   1.17664941e-01   7.07796361e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.04372141  0.01714105 ...,  0.          0.          0.        ]]","[[ 0.19392878  0.22437399  0.22598096 ...,  0.          0.          0.        ]]","[[ 0.01314763  0.05929721  0.05604817 ...,  0.          0.          0.        ]]","[[ 0.01376721  0.03128911  0.02878598 ...,  0.          0.          0.        ]]",[ 4469.12799101],"[[ 2.54600564  2.27909674  2.88885347 ...,  0.          0.          0.        ]]","[[ 0.04419176  0.05196633  0.05428406 ...,  0.          0.          0.        ]]","[[ 0.01    0.0125  0.0075 ...,  0.      0.      0.    ]]"
15a01Ea,[ 1328.],"[[ 0.17163616  0.18189543  0.20787149 ...,  0.          0.          0.        ]]","[[ -3.58663304e+01  -3.54110631e+01  -3.67985354e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.53497046e+00   2.30552591e+00   2.22818563e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.05062930e+00   6.44582808e-01   8.38048569e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [ -3.50881773e-02   2.61503831e-01   7.75841739e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.12017037e-02   9.57349091e-02   1.68944278e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -1.72184660e-01   8.38474771e-02   8.93929960e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  2.86883967e-05   3.40291389e-05   2.80938045e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  1.99094402e-04   1.45177862e-04   2.61147572e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.02264186e-02   6.34394118e-03   1.65764306e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.60649712e-03   3.05332486e-04   2.38129546e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  3.39291792e-04   2.91451906e-04   5.63293638e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.64891972e-04   1.64905503e-03   5.07032769e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.22536480e-01   1.82770653e-01   1.62647115e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.0052034   0.00833244 ...,  0.          0.          0.        ]]","[[ 0.25651644  0.26415901  0.30031925 ...,  0.          0.          0.        ]]","[[ 0.10421325  0.10556201  0.09146635 ...,  0.          0.          0.        ]]","[[ 0.03254068  0.04005006  0.04380476 ...,  0.          0.          0.        ]]",[ 3567.41446989],"[[ 2.87475723  2.80450822  2.69590127 ...,  0.          0.          0.        ]]","[[ 0.06884515  0.06646628  0.05700521 ...,  0.          0.          0.        ]]","[[ 0.015  0.01   0.01  ...,  0.     0.     0.   ]]"
15a02Ea,[ 1138.],"[[ 0.11400145  0.54080849  0.36807414 ...,  0.          0.          0.        ]]","[[ -3.46415882e+01  -2.71232397e+01  -2.32382266e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.27549519e+00   4.35737326e-01   1.66392811e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.06437158e+00   7.82445737e-01  -1.67631332e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.01793102e-01  -7.09180010e-01  -1.55648220e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  6.57435877e-02  -1.07228085e-01  -6.08539719e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  5.40988510e-02   3.36761205e-01   2.44742300e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  6.48184137e-05   2.33638592e-03   1.68713223e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  8.50529676e-05   1.40413893e-03   1.75501377e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.76677416e-02   9.06377365e-03   3.52155258e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.29434934e-03   3.54589447e-03   2.02070084e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  4.21590875e-04   2.48109627e-03   7.23586393e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.94854239e-02   2.22156707e-03   1.02769702e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.80019980e-02   9.57484402e-03   2.95032254e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.04916727  0.00455572 ...,  0.          0.          0.        ]]","[[ 0.21191191  0.28673279  0.3076651  ...,  0.          0.          0.        ]]","[[ 0.04484783  2.87296415  1.79689476 ...,  0.          0.          0.        ]]","[[ 0.0212766   0.09887359  0.23529412 ...,  0.          0.          0.        ]]",[ 4184.60081728],"[[ 2.77894427  0.23317059  2.06964958 ...,  0.          0.          0.        ]]","[[ 0.0491457   0.00336643  0.00911461 ...,  0.          0.          0.        ]]","[[ 0.02    0.8525  0.655  ...,  0.      0.      0.    ]]"
15a05Eb,[ 1271.],"[[ 0.16584115  0.16871685  0.26390114 ...,  0.          0.          0.        ]]","[[ -3.89619139e+01  -3.95160853e+01  -3.95107398e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.02882494e+00   1.76125389e+00   1.63393275e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  5.11795875e-01   4.88980927e-01   8.50251941e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.37485181e-01   2.31664752e-01   3.07021983e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -9.18664164e-02   1.04791754e-01   1.28394977e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -1.78340617e-01  -7.86443180e-02  -1.48085738e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  6.25668653e-06   9.35181974e-06   8.07104077e-06 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  3.07460487e-05   1.46939177e-05   3.10897613e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.41575374e-03   2.38431035e-02   4.23492382e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.15376259e-04   1.44570674e-04   2.91975129e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  5.37892481e-05   6.87444393e-05   1.37544496e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.41905535e-04   1.38836058e-04   9.95138828e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  6.02727313e-02   1.35041158e-02   7.71507634e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.02537995  0.01481334 ...,  0.          0.          0.        ]]","[[ 0.26442213  0.26826634  0.3208344  ...,  0.          0.          0.        ]]","[[ 0.05360747  0.03900675  0.08267912 ...,  0.          0.          0.        ]]","[[ 0.02753442  0.00375469  0.01001252 ...,  0.          0.          0.        ]]",[ 4096.85769829],"[[ 2.72177633  3.10815984  2.9347939  ...,  0.          0.          0.        ]]","[[ 0.08676632  0.11872944  0.13447792 ...,  0.          0.          0.        ]]","[[ 0.0075  0.0025  0.0025 ...,  0.      0.      0.    ]]"
15a07Eb,[ 1350.],"[[ 0.17280455  0.14902516  0.13043684 ...,  0.          0.          0.        ]]","[[-38.28167178 -34.28902734 -34.08094108 ...,   0.           0.           0.        ]
 [  1.56115867   2.71785251   2.91376849 ...,   0.           0.           0.        ]
 [  0.80479173   0.49208722   0.65686493 ...,   0.           0.           0.        ]
 ..., 
 [  0.0553673    0.23206877   0.33092271 ...,   0.           0.           0.        ]
 [  0.07358705   0.39815962   0.49835733 ...,   0.           0.           0.        ]
 [ -0.10567937  -0.11570833   0.37798001 ...,   0.           0.           0.        ]]","[[  2.12511165e-05   4.21171310e-05   6.29555750e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  2.73417258e-05   1.02414848e-03   1.79005995e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.27722892e-02   6.11000716e-02   3.97102416e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.51326555e-05   1.10173180e-03   7.18058176e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  2.54988195e-05   1.24890114e-03   1.33314899e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.27467669e-04   2.51467866e-03   2.35446255e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.27686658e-01   4.10183670e-02   2.85038134e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.04568178  0.0133474  ...,  0.          0.          0.        ]]","[[ 0.27054726  0.23582782  0.20680229 ...,  0.          0.          0.        ]]","[[ 0.04391705  0.09146806  0.08075022 ...,  0.          0.          0.        ]]","[[ 0.0175219   0.01376721  0.0350438  ...,  0.          0.          0.        ]]",[ 4350.4657222],"[[ 2.33288968  2.68267919  2.39835191 ...,  0.          0.          0.        ]]","[[ 0.039954    0.07842337  0.06142418 ...,  0.          0.          0.        ]]","[[ 0.0025  0.0125  0.0475 ...,  0.      0.      0.    ]]"
